Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps-dev): bump cspell from 6.28.0 to 6.29.0 (#3662),0.48515058,Note: Version bump only for package webpack-cli,Bumps cspell from 6.28.0 to 6.29.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @types/node from 18.14.6 to 18.15.0 (#3658),0.5272629,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @types/node from 18.14.6 to 18.15.0. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump webpack from 5.75.0 to 5.76.0 (#3657),0.758521,Note: Version bump only for package webpack-cli,Bumps webpack from 5.75.0 to 5.76.0. - Release notes - Commits updated-dependencies: - dependency-name: webpack   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
chore(deps-dev): bump readable-stream from 3.6.0 to 3.6.1 (#3643),0.4515915,"Version 3.1.2 fixes minor bugs, readme fixes and various of small regressions. ",Bumps readable-stream from 3.6.0 to 3.6.1. - Release notes - Commits updated-dependencies: - dependency-name: readable-stream   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3654),0.49888343,Note: Version bump only for package webpack-cli,"Bumps @typescript-eslint/eslint-plugin from 5.54.0 to 5.54.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump mini-css-extract-plugin from 2.7.2 to 2.7.3 (#3656),0.4906097,Note: Version bump only for package webpack-cli,Bumps mini-css-extract-plugin from 2.7.2 to 2.7.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mini-css-extract-plugin   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
ci: use LTS node version in workflows (#3635),0.47851494,use npm ci for tests (#367) (#368) (0de8a4e),,0
chore(deps-dev): bump jest from 29.4.3 to 29.5.0 (#3652),0.5179041,Note: Version bump only for package webpack-cli,Bumps jest from 29.4.3 to 29.5.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: jest   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump eslint-config-prettier from 8.6.0 to 8.7.0 (#3653),0.47383642,This release fixes the previous release. There were few missing files that were not published on npm,Bumps eslint-config-prettier from 8.6.0 to 8.7.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: eslint-config-prettier   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @typescript-eslint/parser from 5.54.0 to 5.54.1 (#3655),0.5327342,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @typescript-eslint/parser from 5.54.0 to 5.54.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump cspell from 6.26.3 to 6.28.0 (#3651),0.46847856,Note: Version bump only for package webpack-cli,Bumps cspell from 6.26.3 to 6.28.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @types/node from 18.14.4 to 18.14.6 (#3650),0.52474093,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @types/node from 18.14.4 to 18.14.6. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump eslint from 8.34.0 to 8.35.0 (#3644),0.43156564,This release fixes the previous release. There were few missing files that were not published on npm,Bumps eslint from 8.34.0 to 8.35.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3647),0.48502764,Note: Version bump only for package webpack-cli,"Bumps @typescript-eslint/eslint-plugin from 5.53.0 to 5.54.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @types/node from 18.14.1 to 18.14.4 (#3649),0.52382874,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @types/node from 18.14.1 to 18.14.4. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @typescript-eslint/parser from 5.52.0 to 5.54.0 (#3648),0.5324864,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @typescript-eslint/parser from 5.52.0 to 5.54.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @commitlint/config-conventional (#3639),0.4775197,--entry should override config.entry (#155) (#358) (9026556),"Bumps @commitlint/config-conventional from 17.4.3 to 17.4.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@commitlint/config-conventional""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @types/node from 18.13.0 to 18.14.1 (#3642),0.5321609,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @types/node from 18.13.0 to 18.14.1. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3640),0.48334315,Note: Version bump only for package webpack-cli,"Bumps @typescript-eslint/eslint-plugin from 5.52.0 to 5.53.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump sass from 1.58.2 to 1.58.3 (#3637),0.47946346,Note: Version bump only for package webpack-cli,Bumps sass from 1.58.2 to 1.58.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: sass   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @commitlint/cli from 17.4.3 to 17.4.4 (#3636),0.5781213,Note: Version bump only for package webpack-cli,"Bumps @commitlint/cli from 17.4.3 to 17.4.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@commitlint/cli""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @typescript-eslint/parser from 5.50.0 to 5.52.0 (#3623),0.534803,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @typescript-eslint/parser from 5.50.0 to 5.52.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump webpack-bundle-analyzer from 4.7.0 to 4.8.0 (#3622),0.6664377,Note: Version bump only for package webpack-cli,Bumps webpack-bundle-analyzer from 4.7.0 to 4.8.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: webpack-bundle-analyzer   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump yeoman-environment from 3.15.0 to 3.15.1 (#3632),0.4263496,This release fixes the previous release. There were few missing files that were not published on npm,Bumps yeoman-environment from 3.15.0 to 3.15.1. - Release notes - Commits updated-dependencies: - dependency-name: yeoman-environment   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump sass from 1.58.1 to 1.58.2 (#3633),0.4806885,Note: Version bump only for package webpack-cli,Bumps sass from 1.58.1 to 1.58.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: sass   dependency-type: direct:development   update-type: version-update:semver-patch ...,0
chore(deps-dev): bump cspell from 6.26.1 to 6.26.3 (#3634),0.47611803,Note: Version bump only for package webpack-cli,Bumps cspell from 6.26.1 to 6.26.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-patch ...,0
chore(deps-dev): bump lerna from 6.5.0 to 6.5.1 (#3624),0.42026138,dependencies: fix vulnerabilities (#458) (3953648),Bumps lerna from 6.5.0 to 6.5.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: lerna   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump yeoman-environment from 3.14.1 to 3.15.0 (#3627),0.4196787,This release fixes the previous release. There were few missing files that were not published on npm,Bumps yeoman-environment from 3.14.1 to 3.15.0. - Release notes - Commits updated-dependencies: - dependency-name: yeoman-environment   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump cspell from 6.25.0 to 6.26.1 (#3631),0.46625757,Note: Version bump only for package webpack-cli,Bumps cspell from 6.25.0 to 6.26.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump jest from 29.4.2 to 29.4.3 (#3630),0.5243814,Note: Version bump only for package webpack-cli,Bumps jest from 29.4.2 to 29.4.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: jest   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump cspell from 6.24.0 to 6.25.0 (#3626),0.48541665,Note: Version bump only for package webpack-cli,Bumps cspell from 6.24.0 to 6.25.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @commitlint/cli from 17.4.2 to 17.4.3 (#3618),0.5664656,Note: Version bump only for package webpack-cli,"Bumps @commitlint/cli from 17.4.2 to 17.4.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@commitlint/cli""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump sass from 1.58.0 to 1.58.1 (#3625),0.4828375,Note: Version bump only for package webpack-cli,Bumps sass from 1.58.0 to 1.58.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: sass   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump yeoman-generator from 5.7.0 to 5.8.0 (#3628),0.44773632,Note: Version bump only for package webpack-cli,Bumps yeoman-generator from 5.7.0 to 5.8.0. - Release notes - Commits updated-dependencies: - dependency-name: yeoman-generator   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @commitlint/config-conventional (#3629),0.48308828,--entry should override config.entry (#155) (#358) (9026556),"Bumps @commitlint/config-conventional from 17.4.2 to 17.4.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@commitlint/config-conventional""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump lerna from 6.4.1 to 6.5.0 (#3619),0.42081714,dependencies: fix vulnerabilities (#458) (3953648),Bumps lerna from 6.4.1 to 6.5.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: lerna   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump yeoman-environment from 3.14.0 to 3.14.1 (#3614),0.42750755,Note: Version bump only for package webpack-cli,Bumps yeoman-environment from 3.14.0 to 3.14.1. - Release notes - Commits updated-dependencies: - dependency-name: yeoman-environment   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump lint-staged from 13.1.0 to 13.1.2 (#3621),0.45055562,Note: Version bump only for package webpack-cli,Bumps lint-staged from 13.1.0 to 13.1.2. - Release notes - Commits updated-dependencies: - dependency-name: lint-staged   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3620),0.4848392,Note: Version bump only for package webpack-cli,"Bumps @typescript-eslint/eslint-plugin from 5.51.0 to 5.52.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump cspell from 6.22.0 to 6.24.0 (#3617),0.48859328,Note: Version bump only for package webpack-cli,Bumps cspell from 6.22.0 to 6.24.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump eslint from 8.33.0 to 8.34.0 (#3613),0.433685,Note: Version bump only for package webpack-cli,Bumps eslint from 8.33.0 to 8.34.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump prettier from 2.8.3 to 2.8.4 (#3610),0.49273318,prettier config (#2719) (181295f),Bumps prettier from 2.8.3 to 2.8.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: prettier   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3606),0.48678553,Note: Version bump only for package webpack-cli,"Bumps @typescript-eslint/eslint-plugin from 5.50.0 to 5.51.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @types/node from 18.11.19 to 18.13.0 (#3607),0.5264963,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @types/node from 18.11.19 to 18.13.0. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump jest from 29.4.1 to 29.4.2 (#3608),0.52097803,Note: Version bump only for package webpack-cli,Bumps jest from 29.4.1 to 29.4.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: jest   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump yeoman-environment from 3.13.0 to 3.14.0 (#3611),0.42471963,Note: Version bump only for package webpack-cli,Bumps yeoman-environment from 3.13.0 to 3.14.0. - Release notes - Commits updated-dependencies: - dependency-name: yeoman-environment   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @types/node from 18.11.18 to 18.11.19 (#3602),0.52868885,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @types/node from 18.11.18 to 18.11.19. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump cspell from 6.20.1 to 6.22.0 (#3603),0.48909295,Note: Version bump only for package webpack-cli,Bumps cspell from 6.20.1 to 6.22.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1 (#3601),0.41170233,dependencies: fix vulnerabilities (#458) (3953648),Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3596),0.47929752,Note: Version bump only for package webpack-cli,"Bumps @typescript-eslint/eslint-plugin from 5.49.0 to 5.50.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump sass from 1.57.1 to 1.58.0 (#3597),0.4722544,Note: Version bump only for package webpack-cli,Bumps sass from 1.57.1 to 1.58.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: sass   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump cspell from 6.19.2 to 6.20.1 (#3600),0.49830633,Note: Version bump only for package webpack-cli,Bumps cspell from 6.19.2 to 6.20.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @typescript-eslint/parser from 5.49.0 to 5.50.0 (#3598),0.5340201,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @typescript-eslint/parser from 5.49.0 to 5.50.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump typescript from 4.9.4 to 4.9.5 (#3593),0.55558443,Note: Version bump only for package webpack-cli,Bumps typescript from 4.9.4 to 4.9.5. - Release notes - Commits updated-dependencies: - dependency-name: typescript   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore: udpate deps and fix lint (#3592),0.39392403,dependencies: fix vulnerabilities (#458) (3953648),,0
chore(deps-dev): bump prettier from 2.8.1 to 2.8.3 (#3577),0.5144862,prettier config (#2719) (181295f),Bumps prettier from 2.8.1 to 2.8.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: prettier   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
docs(readme): improve documentation grammar (#3573),0.5169672,Internal Documentation is added,docs(readme): improve grammar2 fix(docs): run fix script,0
ci: use concurrency in github workflows (#3583),0.30656523,the --progress option is working with --json (#2276) (0595603),ci: delete cancel.yml workflow ci: use concurrency in github workflows ci: update nodejs.yml chore: fix lint,0
ci: update dependency-review-action to v3 (#3584),0.51719475,dependencies: fix vulnerabilities (#458) (3953648),,0
chore(deps-dev): bump lerna from 6.4.0 to 6.4.1 (#3575),0.4119466,Note: Version bump only for package webpack-cli,Bumps lerna from 6.4.0 to 6.4.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: lerna   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump cspell from 6.18.1 to 6.19.2 (#3582),0.5011003,Note: Version bump only for package webpack-cli,Bumps cspell from 6.18.1 to 6.19.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cspell   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @types/jest from 29.2.5 to 29.2.6 (#3581),0.5261811,Note: Version bump only for package webpack-cli,"Bumps @types/jest from 29.2.5 to 29.2.6. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/jest""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @typescript-eslint/eslint-plugin (#3580),0.48042655,Note: Version bump only for package webpack-cli,"Bumps @typescript-eslint/eslint-plugin from 5.48.1 to 5.48.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/eslint-plugin""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump @typescript-eslint/parser from 5.48.1 to 5.48.2 (#3579),0.54531324,This release fixes the previous release. There were few missing files that were not published on npm,"Bumps @typescript-eslint/parser from 5.48.1 to 5.48.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@typescript-eslint/parser""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump ts-jest from 29.0.4 to 29.0.5 (#3578),0.51872694,This release fixes the previous release. There were few missing files that were not published on npm,Bumps ts-jest from 29.0.4 to 29.0.5. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ts-jest   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump eslint from 8.31.0 to 8.32.0 (#3576),0.42512083,dependencies: fix vulnerabilities (#458) (3953648),Bumps eslint from 8.31.0 to 8.32.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps-dev): bump @commitlint/config-conventional (#3574),0.46817926,--entry should override config.entry (#155) (#358) (9026556),"Bumps @commitlint/config-conventional from 17.4.0 to 17.4.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@commitlint/config-conventional""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
chore(deps-dev): bump husky from 8.0.2 to 8.0.3 (#3560),0.4435221,update interpret to v3 and rechoir to v0.8,Bumps husky from 8.0.2 to 8.0.3. - Release notes - Commits updated-dependencies: - dependency-name: husky   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
