Index,Release Note,Release Note With Abstraction
344,"Core Changes

fix(edge): error handling for edge route and middleware is inconsistent: #38401
fix: correct the next config optimizeCss type: #38879
Update Edge Runtime: #38862
Ensure mixed query/hash values are handled correctly: #38852
fix(#38743): config.runtime support template literal: #38750

Example Changes

chore(examples): Convert with-cypress example to TypeScript: #38818

Misc Changes

ci: dropping macos-10.15: #38865
Update query/hash test for safari: #38889

Credits
Huge thanks to @SukkaW, @feugy, @amorimr, and @javivelasco for helping!","Core Changes
fix(edge): error handling for edge route and middleware is inconsistent: #38401
fix: correct the next config optimizeCss type: #38879
Update Edge Runtime: #38862
Ensure mixed query/hash values are handled correctly: #38852
fix(#38743): config.runtime support template literal: #38750
Example Changes
chore(examples): Convert with-cypress example to TypeScript: #38818
Misc Changes
ci: dropping macos-10.15: #38865
Update query/hash test for safari: #38889
Credits
Huge thanks to @SukkaW, @feugy, @amorimr, and @javivelasco for helping!"
345,"Core Changes

Remove the next/streaming endpoint and experimental refresh api: #38837
Ensure module require is awaited in app-render: #38860
Leverage mini css plugin hmr for app dir: #38830

Example Changes

Update Convex example.: #38850
chore: convert with-dynamic-import to TypeScript: #38844

Misc Changes

Update edge blob asset e2e test: #38857

Credits
Huge thanks to @huozhi, @ijjk, @thomasballinger, and @balazsorban44 for helping!","Core Changes
Remove the next/streaming endpoint and experimental refresh api: #38837
Ensure module require is awaited in app-render: #38860
Leverage mini css plugin hmr for app dir: #38830
Example Changes
Update Convex example.: #38850
chore: convert with-dynamic-import to TypeScript: #38844
Misc Changes
Update edge blob asset e2e test: #38857
Credits
Huge thanks to @huozhi, @ijjk, @thomasballinger, and @balazsorban44 for helping!"
346,"Core Changes

Ensure route group with separate root layout does not get wrapped in : #38792
[edge] allow importing blob assets: #38492
[ESLint] Make src/ a default linting directory: #38810
Fix usage of experimental-edge in pages/api/index: #38024
fix(edge-runtime): undefined global in edge runtime.: #38769
Fix squoosh image optimization for Node.js 18: #38833
chore: TS improvments: #38834
fix: don't treat output: ""standalone"" as custom server: #38831
Improve next/image error message when src prop is missing: #38847

Documentation Changes

Improve response body in Middleware error page.: #38537
docs: improve wording on pathname and asPath: #38835

Example Changes

Fixup main Fauna example and drop support for outdated one: #38692
Fix export issue in with-fauna example: #38812

Misc Changes

Fix postcss deploy e2e test: #38782
test: disable the rsc flaky test temporarily: #38843

Credits
Huge thanks to @leerob, @ijjk, @timneutkens, @Schniz, @trevor-fauna, @housseindjirdeh, @lfades, @feugy, @balazsorban44, @styfle, and @huozhi for helping!","Core Changes
Ensure route group with separate root layout does not get wrapped in : #38792
[edge] allow importing blob assets: #38492
[ESLint] Make src/ a default linting directory: #38810
Fix usage of experimental-edge in pages/api/index: #38024
fix(edge-runtime): undefined global in edge runtime.: #38769
Fix squoosh image optimization for Node.js 18: #38833
chore: TS improvments: #38834
fix: don't treat output: ""standalone"" as custom server: #38831
Improve next/image error message when src prop is missing: #38847
Documentation Changes
Improve response body in Middleware error page.: #38537
docs: improve wording on pathname and asPath: #38835
Example Changes
Fixup main Fauna example and drop support for outdated one: #38692
Fix export issue in with-fauna example: #38812
Misc Changes
Fix postcss deploy e2e test: #38782
test: disable the rsc flaky test temporarily: #38843
Credits
Huge thanks to @leerob, @ijjk, @timneutkens, @Schniz, @trevor-fauna, @housseindjirdeh, @lfades, @feugy, @balazsorban44, @styfle, and @huozhi for helping!"
347,"Core Changes

Support postcss.config.cjs: #38486
fix(next/swc): let async wasm binding coerce to sync correctly: #38780

Documentation Changes

update fallback docs: #38659

Example Changes

chore(examples): require WORDPRESS_API_URL to include /graphql: #38764
Update with-emotion-swc to use TypeScript: #38744
chore: auto-detect preferred package manager in Dockerfile: #38693
chore: update with-service-worker example: #38670

Misc Changes

Add note about test-trace artifact to test readme: #38770

Credits
Huge thanks to @balazsorban44, @isaac-martin, @JohnDaly, and @kwonoj for helping!","Core Changes
Support postcss.config.cjs: #38486
fix(next/swc): let async wasm binding coerce to sync correctly: #38780
Documentation Changes
update fallback docs: #38659
Example Changes
chore(examples): require WORDPRESS_API_URL to include /graphql: #38764
Update with-emotion-swc to use TypeScript: #38744
chore: auto-detect preferred package manager in Dockerfile: #38693
chore: update with-service-worker example: #38670
Misc Changes
Add note about test-trace artifact to test readme: #38770
Credits
Huge thanks to @balazsorban44, @isaac-martin, @JohnDaly, and @kwonoj for helping!"
348,"Core Changes

refactor: rewrite etag: #38568
Fix CSSM loader applying for both pages and app: #38761

Example Changes

Update MongoDB example to use integration for deploy button.: #38738

Misc Changes

Add dark mode to Create Next App: #38671

Credits
Huge thanks to @SukkaW, @leerob, @huozhi, and @sambecker for helping!","Core Changes
refactor: rewrite etag: #38568
Fix CSSM loader applying for both pages and app: #38761
Example Changes
Update MongoDB example to use integration for deploy button.: #38738
Misc Changes
Add dark mode to Create Next App: #38671
Credits
Huge thanks to @SukkaW, @leerob, @huozhi, and @sambecker for helping!"
349,"Core Changes

add user check in auth-with-stytch.: #38648
Ensure flight manifest is correct with app and pages dir: #38716
Fix missing client entry matcher and simplify imports path: #38691

Documentation Changes

Add bundlejs site: #38677
Update get-static-props.md: #38703

Example Changes

feat(examples): Use helper function in with-sentry example _error.js: #37866

Misc Changes

Update version for yarn pnp tests: #38688

Credits
Huge thanks to @nguyenyou, @ijjk, @eminvergil, @lobsterkatie, @dorian-davis, and @huozhi for helping!","Core Changes
add user check in auth-with-stytch.: #38648
Ensure flight manifest is correct with app and pages dir: #38716
Fix missing client entry matcher and simplify imports path: #38691
Documentation Changes
Add bundlejs site: #38677
Update get-static-props.md: #38703
Example Changes
feat(examples): Use helper function in with-sentry example _error.js: #37866
Misc Changes
Update version for yarn pnp tests: #38688
Credits
Huge thanks to @nguyenyou, @ijjk, @eminvergil, @lobsterkatie, @dorian-davis, and @huozhi for helping!"
350,"Core Changes

New Router Tests: #38390
Rename query to searchParams for getServerSideProps in new Router: #38654
Refine scrolling into view in new router: #38682

Credits
Huge thanks to @wyattjoh for helping!","Core Changes
New Router Tests: #38390
Rename query to searchParams for getServerSideProps in new Router: #38654
Refine scrolling into view in new router: #38682
Credits
Huge thanks to @wyattjoh for helping!"
351,"Core Changes

Fix check for optimistic routing and handle loading in server-patch: #38687

Misc Changes

chore: tweak issue validator action
","Core Changes
Fix check for optimistic routing and handle loading in server-patch: #38687
Misc Changes
chore: tweak issue validator action"
352,"Core Changes

Improve element detection further: #38684
Remove obsolete code from loader: #38681
","Core Changes
Improve element detection further: #38684
Remove obsolete code from loader: #38681"
353,"Core Changes

Ensure selected segment is the value of dynamic routes: #38644
Add focus and scroll management for new router: #38642

Documentation Changes

Add documentation on accessibility.: #38522

Credits
Huge thanks to @leerob for helping!","Core Changes
Ensure selected segment is the value of dynamic routes: #38644
Add focus and scroll management for new router: #38642
Documentation Changes
Add documentation on accessibility.: #38522
Credits
Huge thanks to @leerob for helping!"
354,"Core Changes

Add next.config.js validation with ajv: #38498
Fix next/jest when testing next/future/image: #38569
refactor(next/telemetry): use basename for the absolute plugin path: #38473
Remove the hide-fouc tag earlier: #38614
Fix reloading Client Component require.cache: #38633
Fix failed to hydrate error with global CSS: #38626

Misc Changes

chore: tweak issue validator: #38600
Update to latest version of turbo: #38629
chore: improve issue validator logs

Credits
Huge thanks to @ijjk, @styfle, @kwonoj, @shuding, and @balazsorban44 for helping!","Core Changes
Add next.config.js validation with ajv: #38498
Fix next/jest when testing next/future/image: #38569
refactor(next/telemetry): use basename for the absolute plugin path: #38473
Remove the hide-fouc tag earlier: #38614
Fix reloading Client Component require.cache: #38633
Fix failed to hydrate error with global CSS: #38626
Misc Changes
chore: tweak issue validator: #38600
Update to latest version of turbo: #38629
chore: improve issue validator logs
Credits
Huge thanks to @ijjk, @styfle, @kwonoj, @shuding, and @balazsorban44 for helping!"
355,"Core Changes

Ensure .client.tsx/.ts/.jsx Client Components can be imported: #38591
","Core Changes
Ensure .client.tsx/.ts/.jsx Client Components can be imported: #38591"
356,"Core Changes

Remove the hide-fouc tags after hydration: #38592
Add heuristic for optimistic push: #38599
Remove implemented todos: #38610

Documentation Changes

Add missing closing curly bracket in compiler option example: #38586
docs: clarify that matcher needs to be constant values: #38597

Example Changes

Update Fauna examples to support new FAUNA_DB_DOMAIN environment variable: #38434

Credits
Huge thanks to @shuding, @hellomhc, @balazsorban44, @trevor-fauna, and @timneutkens for helping!","Core Changes
Remove the hide-fouc tags after hydration: #38592
Add heuristic for optimistic push: #38599
Remove implemented todos: #38610
Documentation Changes
Add missing closing curly bracket in compiler option example: #38586
docs: clarify that matcher needs to be constant values: #38597
Example Changes
Update Fauna examples to support new FAUNA_DB_DOMAIN environment variable: #38434
Credits
Huge thanks to @shuding, @hellomhc, @balazsorban44, @trevor-fauna, and @timneutkens for helping!"
357,"Core Changes

Add error when createServerContext is not available: #38578
Handle server context being refreshed: #38580
Pass server context to Flight render: #38582
","Core Changes
Add error when createServerContext is not available: #38578
Handle server context being refreshed: #38580
Pass server context to Flight render: #38582"
358,"Core Changes

Upgrade edge-runtime + make EdgeRuntime value overridable with an env var on compilation: #38331
Rename todos: #38560
Fix injecting CSS link tags before page content: #38559
Optimize Edge SSR bundle size: #38570
Handle dev fouc for layout styling: #38557
Fix independent CSSModule missing from flight manifest: #38575
Mark dynamic as client component: #38574

Documentation Changes

[DOCS]: Middleware doesn't execute for on-demand ISR: #38562
Update docs for next/future/image with browser support: #38563

Misc Changes

Fix e2e rsc test for deploy mode: #38538
Add test env variables to readme: #38566
Fix flaky rsc test: #38573

Credits
Huge thanks to @ijjk, @Schniz, @steven-tey, @styfle, @shuding, and @huozhi for helping!","Core Changes
Upgrade edge-runtime + make EdgeRuntime value overridable with an env var on compilation: #38331
Rename todos: #38560
Fix injecting CSS link tags before page content: #38559
Optimize Edge SSR bundle size: #38570
Handle dev fouc for layout styling: #38557
Fix independent CSSModule missing from flight manifest: #38575
Mark dynamic as client component: #38574
Documentation Changes
[DOCS]: Middleware doesn't execute for on-demand ISR: #38562
Update docs for next/future/image with browser support: #38563
Misc Changes
Fix e2e rsc test for deploy mode: #38538
Add test env variables to readme: #38566
Fix flaky rsc test: #38573
Credits
Huge thanks to @ijjk, @Schniz, @steven-tey, @styfle, @shuding, and @huozhi for helping!"
359,"Core Changes

feat(next-swc/auto-cjs): Detect __esModule: #38181
CSS modules support improvements for Server Components: #38536
Handle development error when Server Component throws: #38550

Credits
Huge thanks to @kdy1 and @shuding for helping!","Core Changes
feat(next-swc/auto-cjs): Detect __esModule: #38181
CSS modules support improvements for Server Components: #38536
Handle development error when Server Component throws: #38550
Credits
Huge thanks to @kdy1 and @shuding for helping!"
360,"Core Changes

chore(deps): Update swc: #38347
Enable css import in rsc server side : #38418
Pass missing incrementalCacheHandlerPath to IncrementalCache instance: #38433
fix(next/build): correct payload for plugin telemetry: #38468
Update some dependencies' versions :): #38427
refactor(next/swc): disable default features for crash report: #38531
fix: don't use optional chaining in ESLint rule: #38534

Documentation Changes

Add note about standalone + runtimeConfig caveat: #38532
Note about manually passing props from custom app: #37329

Misc Changes

Update CI job skipping based on related changes: #38479
Fix rsc test during deploy testing: #38517
Add docs condition for all azure steps: #38519
skip rsc tests for react 17 e2e: #38524
Add dev/start timing to PR stats: #38525
chore: extend example contribution guidelines: #38511

Credits
Huge thanks to @kdy1, @huozhi, @thiagomorales, @kwonoj, @sanjaiyan-dev, @danielcavanagh, and @balazsorban44 for helping!","Core Changes
chore(deps): Update swc: #38347
Enable css import in rsc server side : #38418
Pass missing incrementalCacheHandlerPath to IncrementalCache instance: #38433
fix(next/build): correct payload for plugin telemetry: #38468
Update some dependencies' versions :): #38427
refactor(next/swc): disable default features for crash report: #38531
fix: don't use optional chaining in ESLint rule: #38534
Documentation Changes
Add note about standalone + runtimeConfig caveat: #38532
Note about manually passing props from custom app: #37329
Misc Changes
Update CI job skipping based on related changes: #38479
Fix rsc test during deploy testing: #38517
Add docs condition for all azure steps: #38519
skip rsc tests for react 17 e2e: #38524
Add dev/start timing to PR stats: #38525
chore: extend example contribution guidelines: #38511
Credits
Huge thanks to @kdy1, @huozhi, @thiagomorales, @kwonoj, @sanjaiyan-dev, @danielcavanagh, and @balazsorban44 for helping!"
361,"Core Changes

Remove dynamic params from query in new router: #38466
Fix test page detection: #38475
build(ci): enable rustls as default: #38471
Handle on-demand-entries and error overlay for Server Components: #38480
Add refreshing of Server Components: #38508
Handle dynamic routes / catchall routes in on-demand entries: #38512

Documentation Changes

Update api-middlewares.md: #38499

Example Changes

chore: update file references in Auth0 example README: #38476
chore(examples): Convert api-routes example to TypeScript: #38083
Fix url of tRPC's next-minimal-starter: #38452

Misc Changes

Migrate rsc integration tests to e2e tests: #38460
Update flakey unoptimized image test: #38478
fix: fix bundle-analyzer plugin types: #38255

Credits
Huge thanks to @huozhi, @mihaic195, @ijjk, @kwonoj, @stefanprobst, @maxproske, @valcosmos, and @KATT for helping!","Core Changes
Remove dynamic params from query in new router: #38466
Fix test page detection: #38475
build(ci): enable rustls as default: #38471
Handle on-demand-entries and error overlay for Server Components: #38480
Add refreshing of Server Components: #38508
Handle dynamic routes / catchall routes in on-demand entries: #38512
Documentation Changes
Update api-middlewares.md: #38499
Example Changes
chore: update file references in Auth0 example README: #38476
chore(examples): Convert api-routes example to TypeScript: #38083
Fix url of tRPC's next-minimal-starter: #38452
Misc Changes
Migrate rsc integration tests to e2e tests: #38460
Update flakey unoptimized image test: #38478
fix: fix bundle-analyzer plugin types: #38255
Credits
Huge thanks to @huozhi, @mihaic195, @ijjk, @kwonoj, @stefanprobst, @maxproske, @valcosmos, and @KATT for helping!"
362,"Core Changes

Update README.md: #38371
Add support for catchall with new router: #38439
Fix client entry point prefix: #38445
Add support for optional catchall with new router: #38444
Add handling for back/forward (popstate) between old and new router: #38453
Make catchall parameters consistent with existing router: #38456
Fix warning next/future/image semicolon: #38454
fix(next/build): disable next-swc crash reporting temporarily: #38472

Documentation Changes

Update building-form sample code: #38437
Update i18n routing example with Middleware.: #38419
Adds mention of INP to ""Measuring Performance"" page: #38464

Example Changes

Replace JS blog-starter example with TS, deprecate blog-starter-typescript example: #38395
Convert api-routes-rate-limit example to TypeScript: #38393
examples(with-jotai): Update example: #38398
fix(examples/with-playwritght): use PORT env variable and fall back to 3000: #38107
docs: add trpc to examples: #38272
Convert api-routes-rest example to TypeScript: #38394
chore(examples): Convert api-routes-graphql example to TypeScript: #38357

Credits
Huge thanks to @mongolyy, @balazsorban44, @maxproske, @leerob, @huozhi, @Thisen, @thebergamo, @zorrolisto, @styfle, @housseindjirdeh, and @kwonoj for helping!","Core Changes
Update README.md: #38371
Add support for catchall with new router: #38439
Fix client entry point prefix: #38445
Add support for optional catchall with new router: #38444
Add handling for back/forward (popstate) between old and new router: #38453
Make catchall parameters consistent with existing router: #38456
Fix warning next/future/image semicolon: #38454
fix(next/build): disable next-swc crash reporting temporarily: #38472
Documentation Changes
Update building-form sample code: #38437
Update i18n routing example with Middleware.: #38419
Adds mention of INP to ""Measuring Performance"" page: #38464
Example Changes
Replace JS blog-starter example with TS, deprecate blog-starter-typescript example: #38395
Convert api-routes-rate-limit example to TypeScript: #38393
examples(with-jotai): Update example: #38398
fix(examples/with-playwritght): use PORT env variable and fall back to 3000: #38107
docs: add trpc to examples: #38272
Convert api-routes-rest example to TypeScript: #38394
chore(examples): Convert api-routes-graphql example to TypeScript: #38357
Credits
Huge thanks to @mongolyy, @balazsorban44, @maxproske, @leerob, @huozhi, @Thisen, @thebergamo, @zorrolisto, @styfle, @housseindjirdeh, and @kwonoj for helping!"
363,"Core Changes

Update README.md: #38371
Add support for catchall with new router: #38439
Fix client entry point prefix: #38445
Add support for optional catchall with new router: #38444
Add handling for back/forward (popstate) between old and new router: #38453
Make catchall parameters consistent with existing router: #38456
Fix warning next/future/image semicolon: #38454
fix(next/build): disable next-swc crash reporting temporarily: #38472

Documentation Changes

Update building-form sample code: #38437
Update i18n routing example with Middleware.: #38419
Adds mention of INP to ""Measuring Performance"" page: #38464

Example Changes

Replace JS blog-starter example with TS, deprecate blog-starter-typescript example: #38395
Convert api-routes-rate-limit example to TypeScript: #38393
examples(with-jotai): Update example: #38398
fix(examples/with-playwritght): use PORT env variable and fall back to 3000: #38107
docs: add trpc to examples: #38272
Convert api-routes-rest example to TypeScript: #38394
chore(examples): Convert api-routes-graphql example to TypeScript: #38357

Credits
Huge thanks to @mongolyy, @balazsorban44, @maxproske, @leerob, @huozhi, @Thisen, @thebergamo, @zorrolisto, @styfle, @housseindjirdeh, and @kwonoj for helping!","Core Changes
Update README.md: #38371
Add support for catchall with new router: #38439
Fix client entry point prefix: #38445
Add support for optional catchall with new router: #38444
Add handling for back/forward (popstate) between old and new router: #38453
Make catchall parameters consistent with existing router: #38456
Fix warning next/future/image semicolon: #38454
fix(next/build): disable next-swc crash reporting temporarily: #38472
Documentation Changes
Update building-form sample code: #38437
Update i18n routing example with Middleware.: #38419
Adds mention of INP to ""Measuring Performance"" page: #38464
Example Changes
Replace JS blog-starter example with TS, deprecate blog-starter-typescript example: #38395
Convert api-routes-rate-limit example to TypeScript: #38393
examples(with-jotai): Update example: #38398
fix(examples/with-playwritght): use PORT env variable and fall back to 3000: #38107
docs: add trpc to examples: #38272
Convert api-routes-rest example to TypeScript: #38394
chore(examples): Convert api-routes-graphql example to TypeScript: #38357
Credits
Huge thanks to @mongolyy, @balazsorban44, @maxproske, @leerob, @huozhi, @Thisen, @thebergamo, @zorrolisto, @styfle, @housseindjirdeh, and @kwonoj for helping!"
364,"Core Changes

Remove unused layoutRaw config: #38120
Fix invalid config warning for runtime config: #38122
fix(next/config): update default config for the experimental: #38123
feat(next/swc): setup native next-swc crash reporter: #38076
Fix unnecessary flight render passes: #38133
Readds missing @next/next/no-assign-module-variable ESLint rule.: #38134
Fix failing to set initial ISR cache item in new folder: #38136
Add default experimental values: #38135
Fix error when next/future/image is missing width or height: #38132
docs(readme.md): remove broken 404 links: #38104
fix(#38106): use swc client config to pre-compile shared lib: #38137
Fix chunk path resolution: #38162
Revert ""feat(next/swc): setup native next-swc crash reporter"": #38170
fix(next/swc): set cache dir explicitly: #38175
Ensure @swc/helpers do not rely on hoisting: #38174
Migrate rsc tests to app dir tests: #38158
Check for performance.getEntriesByName before calling: #38186
Adds tests to ensure eslint-plugin-next's available rules are properly exported and recommended rules are correctly defined.: #38183
Fix pageProps is missing when route changes: #38178
feat(next/build): send next-swc plugins telemetry: #38116
Ensure page.server.js matches correctly: #38236
Alias react and react-dom by default: #38245
Fix: convert head instances to array: #38252
[edge] Make runtime addressable in compile time: #38288
Ensure trailing slash is handled correctly with middleware: #38282
Fix CSS modules imported from client components in app dir: #38310
[edge] favor browser exports for edge compiler: #38319
Fix CSS modules imported from client components in app dir with next build: #38329
Honor NEXT_MANUAL_SIG_HANDLE flag in standalone mode: #38346
Display stack trace when error occurs in API route: #38289
Handle Client Rewrites Correctly: #38340
Fix global CSS file imports: #38339
[build] validate the exported config values: #38370
Correctly check if width is lte 0 in Image Optimization API: #38226
chore: shorten image blur svg placholder: #38157
Enable swc minifier in create next apps: #38215
Filter proper chunks from chunk group for client components: #38379
[edge] enable edge compiler source maps by default: #38365
Call Error.getInitialProps for the top level error: #21240
feat: build edge functions with node.js modules and fail at runtime: #38234
Implement new client-side router: #37551
Add param names into the tree: #38415
feat(next/swc): setup native next-swc crash reporter with platform supports: #38221
Ensure server components entries are not part of the pages buildmanifest: #38416
Add app-path-routes manifest: #38420

Documentation Changes

Middleware docs update: #38111
Update middleware upgrade guide w/ more rationale: #38074
Update next/future/image docs to mention the difference with next/image: #38108
Clarify router.query initial value during prerendering: #38093
Remove lazyRoot example from next/future/image doc: #38140
Add a Makeswift example: #38018
docs: remove eslint config link: #38206
fix: middleware-upgrade-guide.md: #38246
Typo in NextResponse docs: #38259
Update next/future/image docs to specify supported browser versions.: #38307
Update get-static-props.md: #38287
Clarification for Testing Environment Variables: #38359
Fix typo in SWC plugin destructuring example: #38367
Fix/update docs for swc styled components: #38280
Update edge-runtime.md: #38271
Add note about casing to getStaticPaths docs: #38426

Example Changes

Adding with-ably example for realtime messaging in next apps: #37319
Convert auth0 example to TypeScript: #38087
Convert basic-export example to TypeScript: #38092
Convert basic-css example to TypeScript: #38091
Add Convex example: #38129
Convert catch-all-routes example to TypeScript: #38188
feat(examples): link to turbo next.js examples: #38173
feat(examples): adds middleware example: #38240
fix(examples): fix link on middleware example: #38323
Update analysis scripts: #38201
chore(examples): fix experiments loading npm wasm: #38348
chore(examples): Convert api-routes-cors example to TypeScript: #38356
chore(examples): Convert api-routes-middleware example to TypeScript: #38358
Remove CharkraProvicer RestCSS prop: #38199
Add example: with-apivideo-upload: #36050
Updates with-supertokens example: #38369
fix: update with-msw example to function properly for all use cases: #38050
chore(examples): Convert blog example to TypeScript: #38095

Misc Changes

Add more code ownership paths for padmaia: #38121
Fix create-next-app tests from changed example: #38154
Fix missing trace script devDependencies: #38172
chore: don't use type: ""module"" when building the Issue validator action: #38197
fix: declare NextBundleAnalyzer as a type: #38168
Replace placeholder.com images with *.vercel.app in image-component tests: #38090
chore: point to /dist for local action
chore: fix issue validator paths
Update some flaking tests for edge compiler and rsc: #38344
chore: remove workspace from package.json since we have `pnpm-works…: #38166
Revert ""chore: remove workspace from package.json since we have `pnpm-works…"": #38376
Replace pre-commit with husky: #38350
Add more CSS imports test cases: #38343

Credits
Huge thanks to @ethomson, @styfle, @padmaia, @kwonoj, @shuding, @ijjk, @manovotny, @thisisjofrank, @maxproske, @dominiksipowicz, @awareness481, @pakaponk, @SukkaW, @apledger, @wyattjoh, @huozhi, @thomasballinger, @balazsorban44, @longzheng, @tknickman, @rbrcsk, @emersonlaurentino, @carstenlebek, @edusig, @Schniz, @riccardogiorato, @leerob, @valcosmos, @hanneslund, @ryanhaticus, @j-mendez, @armandabric, @WinmezzZ, @andershagbard, @dammy001, @MarDi66, @stefanprobst, @okmttdhr, @rishabhpoddar, @marjorg, @dustinsgoodman, @zanechua, @feugy, and @timneutkens for helping!","Core Changes
Remove unused layoutRaw config: #38120
Fix invalid config warning for runtime config: #38122
fix(next/config): update default config for the experimental: #38123
feat(next/swc): setup native next-swc crash reporter: #38076
Fix unnecessary flight render passes: #38133
Readds missing @next/next/no-assign-module-variable ESLint rule.: #38134
Fix failing to set initial ISR cache item in new folder: #38136
Add default experimental values: #38135
Fix error when next/future/image is missing width or height: #38132
docs(readme.md): remove broken 404 links: #38104
fix(#38106): use swc client config to pre-compile shared lib: #38137
Fix chunk path resolution: #38162
Revert ""feat(next/swc): setup native next-swc crash reporter"": #38170
fix(next/swc): set cache dir explicitly: #38175
Ensure @swc/helpers do not rely on hoisting: #38174
Migrate rsc tests to app dir tests: #38158
Check for performance.getEntriesByName before calling: #38186
Adds tests to ensure eslint-plugin-next's available rules are properly exported and recommended rules are correctly defined.: #38183
Fix pageProps is missing when route changes: #38178
feat(next/build): send next-swc plugins telemetry: #38116
Ensure page.server.js matches correctly: #38236
Alias react and react-dom by default: #38245
Fix: convert head instances to array: #38252
[edge] Make runtime addressable in compile time: #38288
Ensure trailing slash is handled correctly with middleware: #38282
Fix CSS modules imported from client components in app dir: #38310
[edge] favor browser exports for edge compiler: #38319
Fix CSS modules imported from client components in app dir with next build: #38329
Honor NEXT_MANUAL_SIG_HANDLE flag in standalone mode: #38346
Display stack trace when error occurs in API route: #38289
Handle Client Rewrites Correctly: #38340
Fix global CSS file imports: #38339
[build] validate the exported config values: #38370
Correctly check if width is lte 0 in Image Optimization API: #38226
chore: shorten image blur svg placholder: #38157
Enable swc minifier in create next apps: #38215
Filter proper chunks from chunk group for client components: #38379
[edge] enable edge compiler source maps by default: #38365
Call Error.getInitialProps for the top level error: #21240
feat: build edge functions with node.js modules and fail at runtime: #38234
Implement new client-side router: #37551
Add param names into the tree: #38415
feat(next/swc): setup native next-swc crash reporter with platform supports: #38221
Ensure server components entries are not part of the pages buildmanifest: #38416
Add app-path-routes manifest: #38420
Documentation Changes
Middleware docs update: #38111
Update middleware upgrade guide w/ more rationale: #38074
Update next/future/image docs to mention the difference with next/image: #38108
Clarify router.query initial value during prerendering: #38093
Remove lazyRoot example from next/future/image doc: #38140
Add a Makeswift example: #38018
docs: remove eslint config link: #38206
fix: middleware-upgrade-guide.md: #38246
Typo in NextResponse docs: #38259
Update next/future/image docs to specify supported browser versions.: #38307
Update get-static-props.md: #38287
Clarification for Testing Environment Variables: #38359
Fix typo in SWC plugin destructuring example: #38367
Fix/update docs for swc styled components: #38280
Update edge-runtime.md: #38271
Add note about casing to getStaticPaths docs: #38426
Example Changes
Adding with-ably example for realtime messaging in next apps: #37319
Convert auth0 example to TypeScript: #38087
Convert basic-export example to TypeScript: #38092
Convert basic-css example to TypeScript: #38091
Add Convex example: #38129
Convert catch-all-routes example to TypeScript: #38188
feat(examples): link to turbo next.js examples: #38173
feat(examples): adds middleware example: #38240
fix(examples): fix link on middleware example: #38323
Update analysis scripts: #38201
chore(examples): fix experiments loading npm wasm: #38348
chore(examples): Convert api-routes-cors example to TypeScript: #38356
chore(examples): Convert api-routes-middleware example to TypeScript: #38358
Remove CharkraProvicer RestCSS prop: #38199
Add example: with-apivideo-upload: #36050
Updates with-supertokens example: #38369
fix: update with-msw example to function properly for all use cases: #38050
chore(examples): Convert blog example to TypeScript: #38095
Misc Changes
Add more code ownership paths for padmaia: #38121
Fix create-next-app tests from changed example: #38154
Fix missing trace script devDependencies: #38172
chore: don't use type: ""module"" when building the Issue validator action: #38197
fix: declare NextBundleAnalyzer as a type: #38168
Replace placeholder.com images with *.vercel.app in image-component tests: #38090
chore: point to /dist for local action
chore: fix issue validator paths
Update some flaking tests for edge compiler and rsc: #38344
chore: remove workspace from package.json since we have modulepnpm-works…"": #38376
Replace pre-commit with husky: #38350
Add more CSS imports test cases: #38343
Credits
Huge thanks to @ethomson, @styfle, @padmaia, @kwonoj, @shuding, @ijjk, @manovotny, @thisisjofrank, @maxproske, @dominiksipowicz, @awareness481, @pakaponk, @SukkaW, @apledger, @wyattjoh, @huozhi, @thomasballinger, @balazsorban44, @longzheng, @tknickman, @rbrcsk, @emersonlaurentino, @carstenlebek, @edusig, @Schniz, @riccardogiorato, @leerob, @valcosmos, @hanneslund, @ryanhaticus, @j-mendez, @armandabric, @WinmezzZ, @andershagbard, @dammy001, @MarDi66, @stefanprobst, @okmttdhr, @rishabhpoddar, @marjorg, @dustinsgoodman, @zanechua, @feugy, and @timneutkens for helping!"
365,"Core Changes

Add param names into the tree: #38415
feat(next/swc): setup native next-swc crash reporter with platform supports: #38221
Ensure server components entries are not part of the pages buildmanifest: #38416
Add app-path-routes manifest: #38420

Documentation Changes

Add note about casing to getStaticPaths docs: #38426

Credits
Huge thanks to @timneutkens and @kwonoj for helping!","Core Changes
Add param names into the tree: #38415
feat(next/swc): setup native next-swc crash reporter with platform supports: #38221
Ensure server components entries are not part of the pages buildmanifest: #38416
Add app-path-routes manifest: #38420
Documentation Changes
Add note about casing to getStaticPaths docs: #38426
Credits
Huge thanks to @timneutkens and @kwonoj for helping!"
