Index,Message,Description,Message Abstract,Description Abstract
35,deps: update @testing-library/react to v14 (#2578),  deps: update @testing-library/react to v14   test: remove the wrong assertion ,deps: update @testing-library/react to v14 (#2578),deps: update @testing-library/react to v14 test: remove the wrong assertion
36,chore: use provenance for release (#2571), chore: use provenance for release  https://docs.npmjs.com/generating-provenance-statements  fix: use npm instead of pnpm for --provenance,chore: use provenance for release (#2571),chore: use provenance for release link fix: use npm instead of pnpm for --provenance
37,fix: pass serialized args to preload fetcher (#2564),,fix: pass serialized args to preload fetcher (#2564),
38,types: Allow auto-import by improving generated types (#2563),style: default export assigned variables,types: Allow auto-import by improving generated types (#2563),style: default export assigned variables
39,examples: fix invalid links (#2559),fixing invalid links,examples: fix invalid links (#2559),fixing invalid links
40,Upgrade bundler (#2557),,Upgrade bundler (#2557),
41,2.1.3,,2.1.3,
42,types: allow passing function as Data for useSWRSubscriptionOptions (#2551),feat: allow passing function as Data for useSWRSubscriptionOptions,types: allow passing function as Data for useSWRSubscriptionOptions (#2551),feat: allow passing function as Data for useSWRSubscriptionOptions
43,fix: data passed to refreshInterval function is not latest (#2354),,fix: data passed to refreshInterval function is not latest (#2354),
44,types: Update Cache Interface types (#2554),  update Cache.keys iterator type from string to Key   revert lockfile   use string as key for cache interface   revert String coercion ,types: Update Cache Interface types (#2554),update Cache.keys iterator type from string to Key revert lockfile use string as key for cache interface revert String coercion
45,Examples: fix type in axios-typescript example (#2552),Examles: fix type in axios-typescript example close #2541,Examples: fix type in axios-typescript example (#2552),Examles: fix type in axios-typescript example close #2541
46,Fix #2548: pass origin key to subcription callback (#2550),,Fix #2548: pass origin key to subcription callback (#2550),
47,2.1.2,,2.1.2,
48,Rename subscription types (#2537),  Rename subscription types   use full name for test ,Rename subscription types (#2537),Rename subscription types use full name for test
49,types: improve useSWRSubscription types (#2535),  fix: allow passing generics to useSWRSubscription   fix: allow infering key type of useSWRSubscription   types: import useSWRSubscription type   types: improve useSWRSubscription key inference    Co-authored-by: Yuta Osawa yutaosawa81@gmail.com,types: improve useSWRSubscription types (#2535),fix: allow passing generics to useSWRSubscription fix: allow infering key type of useSWRSubscription types: import useSWRSubscription type types: improve useSWRSubscription key inference Co-authored-by: Yuta Osawa yutaosawa81@gmail.com
50,chore: remove engines (#2536),,chore: remove engines (#2536),
51,test: fix syntax error in Equal type alias implementation (#2517),  Fix syntax error in Equal type alias implementation   Fix : Adding a typing test ,test: fix syntax error in Equal type alias implementation (#2517),Fix syntax error in Equal type alias implementation Fix : Adding a typing test
52,test: add typing test for empty config (#2521),,test: add typing test for empty config (#2521),
53,2.1.1,,2.1.1,
54,fix: swr infers incorrect data type for default SWRConfig generic type (#2506),"  add test case   Revert ""Fix: type support for suspense and fallbackData(#2396) (#2452)""   This reverts commit 04df1bf06c95a13fd3bcd8fd25ab0500f798f78c.   fix: better tests that now properly explain why partial type inferrence won't work in typescript   add test for passing in a config of type SWRConfiguration ",fix: swr infers incorrect data type for default SWRConfig generic type (#2506),"add test case Revert ""Fix: type support for suspense and fallbackData(#2396) (#2452)"" This reverts commit 04df1bf06c95a13fd3bcd8fd25ab0500f798f78c. fix: better tests that now properly explain why partial type inferrence won't work in typescript add test for passing in a config of type SWRConfiguration"
55,docs: update subscription example (#2499),,docs: update subscription example (#2499),
56,"refactor: remove useless dataRef, always compare cached data (#2431)",,"refactor: remove useless dataRef, always compare cached data (#2431)",
57,2.1.0,,2.1.0,
58,chore: Add subscription example (#2480),  Add subscription example   update example   move out the sub source ,chore: Add subscription example (#2480),Add subscription example update example move out the sub source
59,refactor: initialize the cache only on first access (#2479),  refactor: initialize the cache only on first access   chore: format code ,refactor: initialize the cache only on first access (#2479),refactor: initialize the cache only on first access chore: format code
60,test: Fix flaky e2e test (#2476),,test: Fix flaky e2e test (#2476),
61,Error should be reset when new data comes (#2472),,Error should be reset when new data comes (#2472),
62,fix: avoid creating new snapshot if cache is not updated at client during streaming (#2475),,fix: avoid creating new snapshot if cache is not updated at client during streaming (#2475),
63,test: add a test for keepPreviousData without changing key (#2470),,test: add a test for keepPreviousData without changing key (#2470),
64,fix: use the latest config in useSWRMutation (#2468),,fix: use the latest config in useSWRMutation (#2468),
65,Always assume subscriptions will return sub count from current key (#2460),,Always assume subscriptions will return sub count from current key (#2460),
66,feat: add the parallel option in useSWRInfinite (#2404),  feat: add parallel option in useSWRInfinite   test: add more tests for the parallel option   chore: rename a local variable   test: add comments for help   test: the parallel option with an error ,feat: add the parallel option in useSWRInfinite (#2404),feat: add parallel option in useSWRInfinite test: add more tests for the parallel option chore: rename a local variable test: add comments for help test: the parallel option with an error
67,ci: faster e2e test (#2428),,ci: faster e2e test (#2428),
68,Fix: type support for suspense and fallbackData(#2396) (#2452),  fix SWROptions type   add undefined to config type   fix typo   add test case for suspense   add test case for fallbackdata   add test case for config is undefined    Co-authored-by: taro taro.onishi@shelfy.jp,Fix: type support for suspense and fallbackData(#2396) (#2452),fix SWROptions type add undefined to config type fix typo add test case for suspense add test case for fallbackdata add test case for config is undefined Co-authored-by: taro taro.onishi@shelfy.jp
69,Subscription mode (#1263),"  update subscribe with middleware   fix lint & test   update typing, fix test and lint   refactor callback, rename, use refs for callbacks   Delay unmount   no swr destruction and add getters, revert pkg.json   callback -> next   rename fix types and update test   change exports to unstable_subscription   manage subs with useESE   use serialize   fix lint   use cache helper to update error   update exports path   fix script   pub check   add exp jsdoc   use cache-scoped storage   use prefixed key; add more tests   fix type   remove subscriber ref   rename   fix lint    Co-authored-by: Shu Ding g@shud.in",Subscription mode (#1263),"update subscribe with middleware fix lint & test update typing, fix test and lint refactor callback, rename, use refs for callbacks Delay unmount no swr destruction and add getters, revert pkg.json callback -> next rename fix types and update test change exports to unstable_subscription manage subs with useESE use serialize fix lint use cache helper to update error update exports path fix script pub check add exp jsdoc use cache-scoped storage use prefixed key; add more tests fix type remove subscriber ref rename fix lint Co-authored-by: Shu Ding g@shud.in"
70,ci: fix publish workflow (#2453),,ci: fix publish workflow (#2453),
71,2.0.4,,2.0.4,
72,fix: ensure initCache setter function stays within bounds of subscriptions (#2411),  fix: ensure initCache stays within bounds of subscriptions   fix: update iterator    Co-authored-by: lfberge leiv.fredrik.berge@rikstv.no,fix: ensure initCache setter function stays within bounds of subscriptions (#2411),fix: ensure initCache stays within bounds of subscriptions fix: update iterator Co-authored-by: lfberge leiv.fredrik.berge@rikstv.no
73,fix: Error retry should be handled by global revalidator instead of local revalidation function (#2415),  tests: add test case for #2412   chore: adjust jest config   fix: do error retry with global revalidator   ci: codesandbox   chore: name   chore: name   Update use-swr-config-callbacks.test.tsx ,fix: Error retry should be handled by global revalidator instead of local revalidation function (#2415),tests: add test case for #2412 chore: adjust jest config fix: do error retry with global revalidator ci: codesandbox chore: name chore: name Update use-swr-config-callbacks.test.tsx
74,types: fix some mutation type issue (#2421), types: fix some mutation type issue  close #2418 #2406 #2280   chore: update   fix lint ,types: fix some mutation type issue (#2421),types: fix some mutation type issue close #2418 #2406 #2280 chore: update fix lint
75,test: fix an act warning (#2403),,test: fix an act warning (#2403),
76,test: stream ssr e2e (#2395),  chore: bump deps version   test: setup playwright for stream ssr   clean up   ci: setup github action job   fix: jest should ignore e2e   chore: upgrade pnpm version   chore: delete useless file ,test: stream ssr e2e (#2395),chore: bump deps version test: setup playwright for stream ssr clean up ci: setup github action job fix: jest should ignore e2e chore: upgrade pnpm version chore: delete useless file
77,build: fix release job condition (#2392),,build: fix release job condition (#2392),
78,2.0.3,,2.0.3,
79,fix: Ensure hydration matches the SSR result during streaming (#2391),  fix hydration during streaming ssr   mark as failing   memorize server snapshot ,fix: Ensure hydration matches the SSR result during streaming (#2391),fix hydration during streaming ssr mark as failing memorize server snapshot
80,unify - characters in README.md (#2334),unify - characters It triggered my OCD that there were 2 types of -,unify - characters in README.md (#2334),unify - characters It triggered my OCD that there were 2 types of -
81,fix: initial loading state should be false with revalidation is disabed (#2382), fix: initial loading state should be false with revalidation is disabled with fallbackData  close #2369  chore: dont read external data in useMemo,fix: initial loading state should be false with revalidation is disabed (#2382),fix: initial loading state should be false with revalidation is disabled with fallbackData close #2369 chore: dont read external data in useMemo
82,test: add test case for #2375 (#2389),  test: add test case for #2375   chore: clean up ,test: add test case for #2375 (#2389),test: add test case for #2375 chore: clean up
83,fix: make compare function only compare data (#2375) (#2387),,fix: make compare function only compare data (#2375) (#2387),
84,ci: only run release when tags pushed (#2388),  ci: only run release when tags pushed   chore: merge release and test   fix syntax and sequence   chore: rename action ,ci: only run release when tags pushed (#2388),ci: only run release when tags pushed chore: merge release and test fix syntax and sequence chore: rename action
85,"fix: when inifinite key changes, should use cached pagesize instead of initialSize (#2386)",close #2370,"fix: when inifinite key changes, should use cached pagesize instead of initialSize (#2386)",close #2370
86,fix: parameters passed to subscribe is inconsistent with its declaration (#2353),Co-authored-by: Yixuan Xu yixuanxu94@outlook.com,fix: parameters passed to subscribe is inconsistent with its declaration (#2353),Co-authored-by: Yixuan Xu yixuanxu94@outlook.com
87,build: fix typos in workflow yml (#2385),  build: workflows_run -> workflow_run   workflows   run multiple jobs ,build: fix typos in workflow yml (#2385),build: workflows_run -> workflow_run workflows run multiple jobs
88,build: dynamically add token and depend on test workflow (#2384),token and dependency,build: dynamically add token and depend on test workflow (#2384),token and dependency
89,build: use npm for publish (#2383),use npm for publish,build: use npm for publish (#2383),use npm for publish
90,build: fix release workflow (#2381),,build: fix release workflow (#2381),
91,2.0.2,,2.0.2,
92,fix: createCacheHelper type (#2365), fix: createCacheHelper type,fix: createCacheHelper type (#2365),fix: createCacheHelper type
93,fix: delay revalidation if a key is already active and has error (#2338), fix: delay revalidation if a key is already active and has error  close #2336   apply code review   test: add test case for isValidating ,fix: delay revalidation if a key is already active and has error (#2338),fix: delay revalidation if a key is already active and has error close #2336 apply code review test: add test case for isValidating
94,release workflow (#2374),  release workflow   tweak   mark uses and run as key   tweak   missing command   merge commands   yml ext   separate install   fix   keep relative path   add shell   composite   reorder jobs ,release workflow (#2374),release workflow tweak mark uses and run as key tweak missing command merge commands yml ext separate install fix keep relative path add shell composite reorder jobs
95,2.0.1,,2.0.1,
96,ci: add publint to check packaging on CI (#2363),,ci: add publint to check packaging on CI (#2363),
97,feat: add all mutate options support to useSWRInfinite (#2350),,feat: add all mutate options support to useSWRInfinite (#2350),
98,Update license year (#2344),,Update license year (#2344),
99,fix: types properites in exports fields (#2341),,fix: types properites in exports fields (#2341),
100,types: conditional swr response (#2301),  auto type data   infer swr options   update test   add tests   rm extra   Use config as 3rd generic param ,types: conditional swr response (#2301),auto type data infer swr options update test add tests rm extra Use config as 3rd generic param
101,fix: useSWRMutation should always use the latest fetcher (#2290),,fix: useSWRMutation should always use the latest fetcher (#2290),
102,update bunchee to remove the extra target cli option (#2298),,update bunchee to remove the extra target cli option (#2298),
103,Improve type test (#2289),  types: improve type test   types: fix infinite key   types: update type test with equal   types: simplify SWRHook type   ci: codesandbox ci   ci: codesandbox ci   ci: codesandbox ci ,Improve type test (#2289),types: improve type test types: fix infinite key types: update type test with equal types: simplify SWRHook type ci: codesandbox ci ci: codesandbox ci ci: codesandbox ci
104,type: enforce array literal as tuple (#2283),  bump dev version   enforce infer array literal as tuple   chore: simplify type   chore: apply code review ,type: enforce array literal as tuple (#2283),bump dev version enforce infer array literal as tuple chore: simplify type chore: apply code review
105,types: make FullConfiguration generic (#2273),,types: make FullConfiguration generic (#2273),
106,2.0.0,,2.0.0,
107,2.0.0-rc.3,,2.0.0-rc.3,
108,2.0.0-rc.2,,2.0.0-rc.2,
109,fix: pass null fetcher to middleware (#2240),,fix: pass null fetcher to middleware (#2240),
110,Fix missing esmodule mark in cjs build (#2251),,Fix missing esmodule mark in cjs build (#2251),
111,2.0.0-rc.1,,2.0.0-rc.1,
112,Update build target to es2018 (#2249),  target es2018   update ,Update build target to es2018 (#2249),target es2018 update
113,feat: support functional rollbackOnError (#2242),  feat: support functional rollbackOnError   only keep error arg   fix lint ,feat: support functional rollbackOnError (#2242),feat: support functional rollbackOnError only keep error arg fix lint
114,test: update tests alias to swr subpath exports (#2243),  test: update tests alias to swr subpath exports   fix preset alias ,test: update tests alias to swr subpath exports (#2243),test: update tests alias to swr subpath exports fix preset alias
115,resolve swr internal imports as external (#2225),  resolve swr imports as external   build subpackage by order   fix type path   bump bunchee for type path fixing ,resolve swr internal imports as external (#2225),resolve swr imports as external build subpackage by order fix type path bump bunchee for type path fixing
116,Bump bundler (#2187),,Bump bundler (#2187),
117,type: export MutationFetcher (#2184),,type: export MutationFetcher (#2184),
118,2.0.0-rc.0,,2.0.0-rc.0,
119,docs: Add JSDoc comments to useSWRMutation (#2183),add jsdoc for useSWRMutation,docs: Add JSDoc comments to useSWRMutation (#2183),add jsdoc for useSWRMutation
120,breaking: Change the error broadcasting behavior in mutations and add throwOnError option (#2182),change the error broadcast behavior and add throwOnError option,breaking: Change the error broadcasting behavior in mutations and add throwOnError option (#2182),change the error broadcast behavior and add throwOnError option
121,fix: re-render when returned data and fallbackData is the same and keepPreviousData is enabled (#2169),test: add a failed test for #2128,fix: re-render when returned data and fallbackData is the same and keepPreviousData is enabled (#2169),test: add a failed test for #2128
122,Remove downlevelIteration and traverse iterator manually (#2181),,Remove downlevelIteration and traverse iterator manually (#2181),
123,chore: fix missing husky warning (#2160),  Fix missing husky warning   remove husky from pkg json   add prepare script ,chore: fix missing husky warning (#2160),Fix missing husky warning remove husky from pkg json add prepare script
124,2.0.0-beta.7,,2.0.0-beta.7,
125,Revert target option (#2151),,Revert target option (#2151),
126,Bundle types into one file (#2150),  Bundle types into one file   update types ref and jobs   fix job script ,Bundle types into one file (#2150),Bundle types into one file update types ref and jobs fix job script
127,memoize config values to avoid frequent context propagation (#2149),,memoize config values to avoid frequent context propagation (#2149),
128,chore: bump dev deps (#2143),  Bump bundler to stable   bump other deps   rm duplicated add command ,chore: bump dev deps (#2143),Bump bundler to stable bump other deps rm duplicated add command
129,test: add tests for dependency collection (#2140),,test: add tests for dependency collection (#2140),
130,ci: use action/setup-node built-in pnpm cache and bump to node16 (#2142),ci: use action/setup-node built-in pnpm cache and bump node version to 16,ci: use action/setup-node built-in pnpm cache and bump to node16 (#2142),ci: use action/setup-node built-in pnpm cache and bump node version to 16
131,test: add more isLoading tests for the case a key is null or an error (#2141),  test: add more isLoading tests for the case a key is null or an error   fix: lint error caused by format ,test: add more isLoading tests for the case a key is null or an error (#2141),test: add more isLoading tests for the case a key is null or an error fix: lint error caused by format
132,test: add a test for preload API in effects (#2138),,test: add a test for preload API in effects (#2138),
133,Dedupe installed swc (#2136),dedupe swc,Dedupe installed swc (#2136),dedupe swc
134,chore: add github actions reporter (#2131),,chore: add github actions reporter (#2131),
135,Bump typescript and assemble pnpm scripts (#2133),Bump typescript to 4.8 and assemble pnpm scripts,Bump typescript and assemble pnpm scripts (#2133),Bump typescript to 4.8 and assemble pnpm scripts
136,Upgrade bunchee (#2132),  Upgrade bunchee   remove scripts ,Upgrade bunchee (#2132),Upgrade bunchee remove scripts
137,Reorder exports conditions (#2130),,Reorder exports conditions (#2130),
138,"chore: exclude .tsbuildinfo from files, reduce install size (#2119)",,"chore: exclude .tsbuildinfo from files, reduce install size (#2119)",
139,type: make tsconfig simpler and fix type error (#2115),  type: make tsconfig simpler and fix type error   fix: lint error ,type: make tsconfig simpler and fix type error (#2115),type: make tsconfig simpler and fix type error fix: lint error
140,fix: add swr/_internal to paths (#2105),,fix: add swr/_internal to paths (#2105),
141,types: add generic for SWRInfiniteKeyLoader (#2104),,types: add generic for SWRInfiniteKeyLoader (#2104),
142,chore: add basic tsdoc (#2089),chore: add basic tsdocs,chore: add basic tsdoc (#2089),chore: add basic tsdocs
143,Chore: Typos and grammar (#2094),  chore: processed all high-level texts for grammatical corrections   chore: the sense was incorrectly corrected by the processor   chore: fixed unnecessary commas and grammar correction nuances   Apply suggestions from code review   Apply suggestions from code review   Co-authored-by: Jiachi Liu inbox@huozhi.im,Chore: Typos and grammar (#2094),chore: processed all high-level texts for grammatical corrections chore: the sense was incorrectly corrected by the processor chore: fixed unnecessary commas and grammar correction nuances Apply suggestions from code review Apply suggestions from code review Co-authored-by: Jiachi Liu inbox@huozhi.im
144,bump typescript and apply nodenext module resolution (#2084),  bump typescript and apply nodenext module resolution   update ts path   fix path   reorder ci job   update lockfile ,bump typescript and apply nodenext module resolution (#2084),bump typescript and apply nodenext module resolution update ts path fix path reorder ci job update lockfile
145,Use pnpm workspace (#2085),  use dir filter and remove version field   Use pnpm ws and remove turbo ,Use pnpm workspace (#2085),use dir filter and remove version field Use pnpm ws and remove turbo
146,Remove unused info from dummy package.json (#2083),,Remove unused info from dummy package.json (#2083),
147,Fix: raf return type (#2074),  Fix: raf return type   add typing test ,Fix: raf return type (#2074),Fix: raf return type add typing test
148,breaking: Revert SWR config generic for cache (#2065),  Revert swr config generic   explicit typing ,breaking: Revert SWR config generic for cache (#2065),Revert swr config generic explicit typing
149,Upgrading use-sync-external-store lib (#2063),  Upgrading use-sync-external-store lib   Update pnpm-lock.yaml   Co-authored-by: Shu Ding g@shud.in,Upgrading use-sync-external-store lib (#2063),Upgrading use-sync-external-store lib Update pnpm-lock.yaml Co-authored-by: Shu Ding g@shud.in
150,2.0.0-beta.6,,2.0.0-beta.6,
151,Use consistent typing imports (#2061),,Use consistent typing imports (#2061),
152,feat: add DevTools hook (#2016),  feat: add SWR_DEVTOOLS_USE hook   refactor: define the devtools hook in web-preset   feat: expose the React instance as window.SWR_DEVTOOLS_REACT   refactor: create devtools preset and a setup function   test: fix a failed test for devtools   test: add a test for window.SWR_DEVTOOLS_REACT   refactor: inject the devtools middleware as a built-in middleware   fix: inject SWR_DEVTOOLS_REACT only .SWR_DEVTOOLS_USE is defined   refactor: sort an import statement ,feat: add DevTools hook (#2016),feat: add SWR_DEVTOOLS_USE hook refactor: define the devtools hook in web-preset feat: expose the React instance as window.SWR_DEVTOOLS_REACT refactor: create devtools preset and a setup function test: fix a failed test for devtools test: add a test for window.SWR_DEVTOOLS_REACT refactor: inject the devtools middleware as a built-in middleware fix: inject SWR_DEVTOOLS_REACT only .SWR_DEVTOOLS_USE is defined refactor: sort an import statement
153,Fix typos (#2052),,Fix typos (#2052),
154,2.0.0-beta.5,,2.0.0-beta.5,
155,feat: mutate filter (#1989),"  feat: mutate filter   tweak typing   add test   tweak typings   chore: remove useless overload (#1993)   fix typing   chore: change internalMutate type (#1997)   chore: change internalMutate type   chore: useoverload for internal mutate   store keys in global state   add type truthy key   polish truthy key   dont remove key   add clear test case, fix empty key   store key in cache   use values   fix cache test   pass original argument to the filter   fix types   fix types   fix failed tests; use useSyncExternalStore and memorized selector   move function declaration   fix infinite use cases   fix lint error   Co-authored-by: Yixuan Xu yixuanxu94@outlook.com Co-authored-by: Shu Ding g@shud.in",feat: mutate filter (#1989),"feat: mutate filter tweak typing add test tweak typings chore: remove useless overload (#1993) fix typing chore: change internalMutate type (#1997) chore: change internalMutate type chore: useoverload for internal mutate store keys in global state add type truthy key polish truthy key dont remove key add clear test case, fix empty key store key in cache use values fix cache test pass original argument to the filter fix types fix types fix failed tests; use useSyncExternalStore and memorized selector move function declaration fix infinite use cases fix lint error Co-authored-by: Yixuan Xu yixuanxu94@outlook.com Co-authored-by: Shu Ding g@shud.in"
156,Fix ts type generation (#2038),  Fix ts type generation   update types path   fix type checking job ,Fix ts type generation (#2038),Fix ts type generation update types path fix type checking job
157,fix: isLoading and isValidating should always respect cache value (#2048), fix: isLoading and isValidating should always respect cache value  fix #2030  test: case for #2030,fix: isLoading and isValidating should always respect cache value (#2048),fix: isLoading and isValidating should always respect cache value fix #2030 test: case for #2030
158,fix: Avoid preloading the resource multiple times (#2036),fix: Avoid preloading multiple times,fix: Avoid preloading the resource multiple times (#2036),fix: Avoid preloading multiple times
159,2.0.0-beta.4,,2.0.0-beta.4,
160,feat: add preload function (#2026),  feat: swr/preload   refactor: not add preload as a separate package   feat: add preload as a built-in middleware   fix: build-in middlewares should be run before use-defined middlewares   chore: remove an unnecessary diff   refactor: rename the API to preload   test: fix a failing test   test: add a test for resetting an error   fix: handling deduping and errors   refactor: variable names   refactor: tweak a comment   chore: s/middlewares/middleware/   refactor: add a type parameter for the preload function   refactor: ignore falsy fetcher   refactor: use SWRGlobalState to store preloading requests ,feat: add preload function (#2026),feat: swr/preload refactor: not add preload as a separate package feat: add preload as a built-in middleware fix: build-in middlewares should be run before use-defined middlewares chore: remove an unnecessary diff refactor: rename the API to preload test: fix a failing test test: add a test for resetting an error fix: handling deduping and errors refactor: variable names refactor: tweak a comment chore: s/middlewares/middleware/ refactor: add a type parameter for the preload function refactor: ignore falsy fetcher refactor: use SWRGlobalState to store preloading requests
161,test: fix all act warnings (#2031),,test: fix all act warnings (#2031),
162,feat: support functional swr context config (#2024),  feat: support functional swr context config   add typing test   fix typing   fix typing test   remove assertion ,feat: support functional swr context config (#2024),feat: support functional swr context config add typing test fix typing fix typing test remove assertion
163,breaking: Rename SWRConfig.default to SWRConfig.defaultValue (#2023),,breaking: Rename SWRConfig.default to SWRConfig.defaultValue (#2023),
164,fix: Adding debounce for autocomplete-suggestions example (#2017),fix: add debounce for autocomplete change handler,fix: Adding debounce for autocomplete-suggestions example (#2017),fix: add debounce for autocomplete change handler
165,test: add test case for #1974 (#2005),,test: add test case for #1974 (#2005),
166,chore: add engine field to limit pnpm version (#1990),  chore: add engine field to limit pnpm version   update configs   use node 16 for cbx ci   switch to pnpm in csb   force install pnpm 7   Chore/add engine (#2004)   chore: update csb config   update   stick install version   rm node engine   Co-authored-by: Yixuan Xu yixuanxu94@outlook.com,chore: add engine field to limit pnpm version (#1990),chore: add engine field to limit pnpm version update configs use node 16 for cbx ci switch to pnpm in csb force install pnpm 7 Chore/add engine (#2004) chore: update csb config update stick install version rm node engine Co-authored-by: Yixuan Xu yixuanxu94@outlook.com
167,build: do not abort on watch mode when ts erroring (#1992),  build: do not abort on watch mode when ts erroring   bump ,build: do not abort on watch mode when ts erroring (#1992),build: do not abort on watch mode when ts erroring bump
168,Fix typo: getSWRCacahe -> getSWRCache (#2000),,Fix typo: getSWRCacahe -> getSWRCache (#2000),
169,fix: useSWRMutation - clear error after successful trigger (#1973) (#1995),,fix: useSWRMutation - clear error after successful trigger (#1973) (#1995),
170,chore: save some bytes (#1991),  chore: save some bytes   chroe: use mergeObject from core ,chore: save some bytes (#1991),chore: save some bytes chroe: use mergeObject from core
171,fix: should only update cache when actually start new request (#1986),,fix: should only update cache when actually start new request (#1986),
172,chore: switch to pnpm and turborepo (#1983),,chore: switch to pnpm and turborepo (#1983),
